artifact_row_index,source_id,district
169382,7529649,val fleury
169389,7531135,bouskoura ville
169390,7531318,riyad
169391,7531347,riyad
169393,7531575,ghazoua
169394,7531600,ferme bretonne hay arraha
169397,7532006,tanja balia
169401,7532352,agdal
169402,7532452,sidi rahal chatai
169406,7532744,amelkis
169409,7532983,riyad
169410,7533035,azrou
169416,7533732,ain diab
169417,7533854,ferme bretonne
169419,7534037,ain sebaa
169421,7534070,hay targa
169424,7534126,cgi
169426,7534225,bouskoura ville
169430,7534647,hay targa
169431,7534710,de la plage
169433,7534909,racine
169438,7535760,tamesna
169439,7535868,centre ville
169451,7536984,dar bouazza
169455,7537579,malabata
169460,7537785,dar bouazza
169461,7537868,anfa
169462,7537869,casablanca
169463,7537945,hay targa
169471,7540476,bouskoura ville
169472,7540485,riyad
169474,7540689,ain errouz
169479,7540997,plage oued cherrat
169480,7541011,victoria
169481,7541437,marjane
169482,7541641,anassi
169488,7542596,ennakhil palmeraie
169492,7542687,riyad
169493,7542930,sabaa aiyoun
169494,7543012,route de fez
169495,7543073,el mansouria
169496,7543109,benjdia
169497,7543235,californie
169498,7543253,polo
169506,7544213,hassan centre ville
169507,7544253,founti
169509,7544350,laymoune
169510,7544465,maarif extension
169512,7544573,cil hay salam
169516,7544930,targuist
169517,7545067,ain borja
169518,7545083,gueliz
169522,7545776,asni
169523,7545815,val d or
169524,7545878,hermitage
169526,7546213,maarif
169530,7546625,triangle d or
169544,7548112,val fleury
169560,7549347,route casablanca
169562,7549615,el menzeh
169565,7550228,hay targa
169567,7550521,route de safi
169574,7551571,anfa
169581,7552994,route de l ourika
169583,7553312,hay mohammadi
169589,7553636,ain sebaa
169590,7553649,bouskoura ville
169593,7553981,golf de benslimane
169594,7554236,riyad
169597,7554436,riad 2
169598,7554446,ouislane
169599,7554454,route de safi
169600,7554466,jamila 6
169614,7556143,bourgogne ouest
169616,7556443,riyad
169617,7556451,riyad
169619,7556846,izdihar
169620,7556927,marjane
169622,7557089,tanger
169626,7557506,mghogha
169627,7557699,hermitage
169628,7557774,beni mellal
169630,7558185,mhamid
169632,7558398,route amizmiz
169633,7558633,hay targa
169634,7558637,amelkis
169635,7558644,andalouss
169637,7558812,centre ville
169638,7559302,riyad
169639,7559322,centre ville
169642,7559893,centre ville
169644,7559976,dar bouazza
169650,7560402,route amizmiz
169651,7560777,racine
169654,7561450,centre ville
169655,7561462,essaada
169656,7561538,centre
169657,7561658,al boustane
169658,7562155,sidi rahal chatai
169661,7562704,anfa
169662,7563255,maamora
169663,7563281,cite adrar
169666,7563379,de la plage
169667,7563385,de la plage
169669,7563754,asilah
169671,7564066,mers sultan
169679,7564682,berrechid
169689,7565263,mers el kheir
169690,7565275,el mansouria
169693,7565381,hay mohammadi
169700,7566051,ain diab
169703,7566290,riad zitoun
169704,7566494,de la plage
169708,7566601,route amizmiz
169710,7566748,bouskoura ville
169712,7566950,gueliz
169713,7566951,route de l ourika
169714,7567012,route de fez
169715,7567068,hay targa
169716,7567252,les princesses
169717,7567404,berrechid
169720,7567512,centre
169724,7568298,centre ville
169725,7568327,bouskoura ville
169726,7568371,dar bouazza
169727,7568372,belvedere
169731,7569467,mediouna
169734,7569730,dar bouazza
169735,7569796,tanja balia
169736,7569817,marrakech
169737,7570155,tanja balia
169739,7570589,entree sud
169742,7570842,sidi maarouf
169744,7571055,sidi moussa ben ali
169746,7571060,ain diab
169747,7571094,riyad
169749,7571277,al qods
169752,7571551,dar bouazza
169753,7571661,oasis
169754,7571858,agdal
169756,7571875,deroua
169758,7572307,bourgogne ouest
169765,7573133,route de tahanaout
169766,7573160,les portes de marrakech
169769,7573596,route de fez
169770,7573627,belvedere
169773,7573881,anfa
169775,7574181,cgi
169780,7574710,centre ville
169785,7575043,bouskoura ville
169786,7575044,bouskoura ville
169788,7575157,bouskoura ville
169793,7575585,anfa
169794,7576013,hay albaraka
169810,7576638,route de l ourika
169811,7576660,hay salam
169812,7576946,gueliz
169813,7577018,tit mellil
169814,7577056,casablanca
169816,7577077,cabo negro
169817,7577417,hay mohammadi
169823,7577670,sidi bouzid
169828,7578638,marjane
169829,7578644,bab al bahr
169833,7579086,sidi harazem
169834,7579096,assarag
169836,7579166,sidi bouzid
169840,7579374,hay targa
169845,7579702,hivernage
169861,7580253,maarif
169863,7580315,californie
169866,7580717,maghrib arabi
169879,7581740,gueliz
169881,7581753,racine
169882,7581814,ennakhil palmeraie
169885,7582109,souissi
169886,7582396,aourir
169888,7582830,bouskoura ville
169891,7582895,sale
169892,7582914,de la plage
169894,7583147,tamesna
169897,7583381,entree sud
169899,7583473,bouskoura ville
169902,7583820,bouskoura ville
169903,7583841,la siesta
169907,7583956,hay alamal
169908,7583959,malabata
169911,7584067,agourai
169915,7584191,hermitage
169916,7584229,casablanca
169920,7584721,sahel oulad h riz
169923,7585149,cabo negro
169926,7585463,branes 2
169928,7585604,ennakhil palmeraie
169931,7586078,jawhara
169934,7586384,sidi moussa lhamri
169935,7586432,centre
169937,7586602,taghazout
169939,7586780,cil hay salam
169940,7586851,route amizmiz
169941,7586997,bouskoura ville
169944,7587171,harhoura
169948,7587390,lot rida
169949,7587439,wifak
169950,7587442,bel air val fleuri
169951,7587752,agdal
169952,7587905,hay karima
169957,7588245,daoudiat
169959,7588362,mers el kheir
169960,7588422,jamila 5
169961,7588423,agdal
169963,7588457,riyad
169964,7588573,sidi bouknadel
169968,7588619,dar bouazza
169972,7588836,bouskoura ville
169975,7589080,route nationale assilah n1
169982,7589487,fnideq
169984,7589506,hay najah
169987,7589617,medina
169989,7589659,sidi othmane
169992,7589830,bouskoura ville
169994,7590005,dar bouazza
169995,7590007,hay mohammadi
169999,7590201,berrechid
170002,7590752,azemmour
170004,7590952,centre
170005,7591020,route de ouarzazate
170006,7591099,bourgogne est
170010,7591260,mers sultan
170012,7591315,racine
170013,7591357,gauthier
170016,7591441,agourai
170017,7591455,marjane
170019,7591541,medina
170026,7591846,ben guerir
170030,7591852,zenata
170038,7591949,massira 2
170042,7591970,agdal
170043,7592156,les princesses
170046,7592634,samlalia
170047,7592694,mers el kheir
170048,7592699,el menzeh
170051,7592868,dar bouazza
170057,7593099,sala el jadida
170060,7593328,iberie
170068,7593747,medina
170077,7594501,californie
170079,7594520,medina
170081,7594887,maarif
170084,7594974,tiznit
170085,7595000,riviera
170087,7595073,bourgogne ouest
170092,7595235,ain borja
170097,7595443,hamria
170098,7595463,al hoceima
170100,7595536,krifate
170101,7595554,oulfa
170102,7595555,oulfa
170105,7595560,oulfa
170106,7595568,dar bouazza
170107,7595569,dar bouazza
170110,7595603,samlalia
170120,7595686,assanaouber
170126,7595780,marjane
170127,7595781,marjane
170128,7595782,marjane
170129,7595783,ziaten
170130,7595784,marjane
170131,7595785,marjane
170132,7595786,marjane
170133,7595787,marjane
170134,7595788,ziaten
170135,7595789,marjane
170136,7595791,marjane
170137,7595792,ziaten
170138,7595793,marjane
170139,7595794,marjane
170146,7595991,view tower
170147,7595992,tanger city center
170193,7596353,agdal
170201,7596444,tanger city center
170203,7596448,tanger city center
170206,7596452,tanger city center
170209,7596455,tanger city center
170214,7596462,tanger city center
170218,7596576,ksar lebhar
170220,7596731,martil
170221,7596767,bouskoura ville
170224,7597299,californie
170229,7597695,wilaya
170230,7597696,wilaya
170231,7597697,wilaya
170232,7597752,tnine aglou
170233,7597753,tnine aglou
170238,7597964,souissi
170239,7598107,belvedere
170258,7598648,de la plage
170259,7598650,de la plage
170260,7598651,de la plage
170261,7598652,de la plage
170262,7598653,de la plage
170263,7598654,de la plage
170264,7598688,wilaya
170271,7599030,belvedere
170272,7599031,belvedere
170276,7599045,moujahidine
170277,7599048,moujahidine
170278,7599049,moujahidine
170279,7599050,moujahidine
170280,7599051,moujahidine
170281,7599163,zenata
170282,7599164,zenata
170289,7600051,route de fez
170291,7600448,dar bouazza
170292,7600454,moulay youssef
170294,7600494,ain sebaa
170297,7600676,secteur touristique
170300,7600877,beausejour
170305,7601173,hay mohammadi
170313,7601922,sidi othmane
170323,7602591,val fleury
170327,7602885,had soualem
170328,7602907,secteur touristique
170330,7602919,diour jamaa
170331,7602990,taroudant
170332,7603105,route de l ourika
170333,7603153,haut agdal
170334,7603159,malabata
170342,7604004,centre
170343,7604173,gueliz
170351,7604601,ennakhil palmeraie
170360,7605321,malabata
170362,7605405,centre
170381,7606744,californie
170383,7606773,beausejour
170388,7606834,tantonville
170399,7607189,les princesses
170403,7607391,souissi
170413,7607510,el matar
170425,7607847,riyad
170431,7608089,sidi maarouf
170435,7608150,hay salam
170445,7608485,manar
170452,7608700,gauthier
170458,7608755,agdal
170466,7608960,sidi rahal
170514,7609911,californie
170518,7609934,hay al falah
170541,7610543,mozart
170549,7610692,californie
170563,7610879,ain sebaa
170568,7610938,berrechid
170586,7611444,racine
170599,7611792,du golf
170601,7611814,lissasfa
170602,7611872,route de l ourika
170605,7611930,hassan centre ville
170608,7611965,jbel kbir
170622,7612278,souissi
170627,7612345,manar
170628,7612376,roches noires
170629,7612424,inara
170652,7612806,mhamid
170671,7613021,route ain chkaf
170679,7613112,al aalia
170680,7613116,sidi maarouf
170681,7613118,al aalia
170682,7613119,al aalia
170683,7613120,al aalia
170685,7613122,al aalia
170689,7613126,al aalia
170694,7613333,ahlane
170704,7613488,berkane
170714,7613620,les cretes
170715,7613634,casablanca marina
170730,7613997,sidi ben slimane el jazouli
170732,7614041,marrakech
170735,7614107,agdal
170737,7614173,sidi maarouf
170743,7614302,maarif
170744,7614340,maarif
170749,7614463,casablanca finance city
170756,7614520,souissi
170757,7614566,ennakhil palmeraie
170760,7614604,dar bouazza
170763,7614699,souissi
170765,7614729,californie
170793,7615080,al aalia
170807,7615462,tamesna
170830,7616109,marrakech
170834,7616229,bir jdid
170840,7616278,taghazout
170846,7616318,gueliz
170847,7616321,route d agadir essaouira
170849,7616379,oasis
170863,7616679,hermitage
170874,7616792,route ain chkaf
170887,7617001,sidi bouknadel
170901,7617225,hay hassani
170906,7617435,al aalia
170907,7617436,al aalia
170908,7617438,al aalia
170909,7617439,al aalia
170910,7617440,al aalia
170912,7617442,al aalia
170913,7617443,al aalia
170914,7617447,al aalia
170916,7617450,al aalia
170917,7617451,al aalia
170918,7617452,al aalia
170927,7617587,hay targa
170932,7617687,dar bouazza
170936,7617724,tamesna
170940,7617772,riyad
170971,7618418,sidi bou amar
170972,7618422,mouassine
170973,7618451,moulay lyazid
170974,7618548,assam
170977,7618621,sidi yahya zaer
170978,7618646,hay zitoun
170985,7618704,route de marrakech
170991,7618749,talaa
170998,7618996,dar bouazza
171006,7619271,de la plage
171012,7619350,safi 2
171017,7619550,agdal
171018,7619622,gauthier
171024,7619765,tahannaout
171031,7619942,haut founty
171057,7620266,hamria
171058,7620289,boufkrane
171062,7620374,triangle d or
171074,7620725,administratif
171078,7620833,dar bouazza
171094,7621104,massira 1
171095,7621129,sidi youssef
171097,7621138,bouskoura ville
171100,7621159,route nationale assilah n1
171101,7621161,bir jdid
171113,7621455,palmier
171120,7621513,madwaz
171138,7621987,al bassatine
171143,7622326,du golf
171157,7622466,maarif extension
171158,7622471,maarif extension
171161,7622487,berkane
171172,7622752,quartier industriel
171173,7622764,palmier
171175,7622795,al azhar
171194,7623137,du golf
171198,7623247,agdal
171200,7623304,ville verte
171203,7623326,souissi
171205,7623348,castilla
171206,7623349,castilla
171207,7623471,amelkis
171210,7623628,maarif
171214,7623658,al azhar
171215,7623659,al azhar
171217,7623663,al azhar
171225,7623673,al azhar
171227,7623676,al azhar
171240,7623959,route de tahanaout
171241,7623961,gueliz
171242,7623979,agdal
171247,7624042,route de ceuta
171269,7624623,al aalia
171270,7624624,al aalia
171272,7624626,al aalia
171273,7624628,al aalia
171274,7624634,al aalia
171275,7624635,al aalia
171276,7624636,al aalia
171290,7624993,riyad
171291,7624997,cil hay salam
171300,7625305,marrakech
171307,7625459,hermitage
171311,7625562,ain attig
171350,7626368,agourai
171359,7626796,dar bouazza
171362,7626876,hay al kamal
171373,7627131,hay essaada
171377,7627275,hay tarik 1
171383,7628236,agdal
171388,7628797,cil hay salam
171392,7628874,sidi bouzid
171397,7628910,route de fez
171398,7628912,route de l ourika
171399,7628924,ennakhil palmeraie
171400,7628926,route amizmiz
171402,7628949,souissi
171404,7629006,casablanca marina
171411,7629143,souissi
171413,7629149,riyad
171425,7629346,beni yakhlef
171429,7629450,les hopitaux
171431,7629578,el manar el hank
171434,7629691,moulay bousselham
171437,7629800,route de l ourika
171441,7629910,ain sebaa
171442,7629921,abbadi
171444,7630133,maarif extension
171445,7630350,golf de benslimane
171452,7630406,bouskoura ville
171458,7630481,assanaouber
171460,7630523,malabata
171466,7630976,roches noires
171477,7631635,technopolis
171478,7631640,technopolis
171479,7631641,technopolis
171491,7632056,berrechid
171500,7632459,sidi allal el bahraoui
171502,7632555,route de fez
171506,7632572,hay targa
171515,7632715,gauthier
171523,7632868,bourgogne est
171525,7632886,oulfa
171530,7632963,belvedere
171539,7633121,golf de benslimane
171547,7633215,palmier
171555,7633352,gauthier
171562,7633531,rmila
171564,7633606,hivernage
171565,7633616,amelkis
171569,7633624,amelkis
171570,7633629,amelkis
171571,7633631,amelkis
171573,7633635,hay targa
171575,7633641,amelkis
171576,7633643,amelkis
171577,7633644,amelkis
171578,7633645,sidi youssef
171579,7633647,marrakech
171580,7633656,amelkis
171581,7633665,route de fez
171590,7633954,hay hassani
171593,7634000,agdal
171607,7634386,les princesses
171619,7634631,mers el kheir
171621,7634673,saada
171628,7634749,sidi maarouf
171632,7634791,agafay
171638,7634982,route de l ourika
171639,7634986,route amizmiz
171668,7635847,riad salam
171677,7636176,wislane
171694,7636458,plage oued cherrat
171713,7636726,oulfa
